Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life,hour,day_of_week,month,year,is_weekend,Wind Speed Squared,Is Raining,Is Summer,Is Winter,Is Spring,Is Fall,Maximum Wind Speed - Wind Speed,Wind Direction X,Wind Direction Y,Rain Intensity x Humidity,Sin_Hour,Cos_Hour,barometric_pressure_rolling_mean_7h,humidity_rolling_mean_7h,solar_radiation_rolling_mean_7h,total_rain_rolling_mean_24h
-0.24380989803815095,-0.21519005412741707,-0.18952827624658594,-0.11300850116788319,-0.15650965570635053,-0.006346612982304565,-0.15903395608557175,-0.03852711087480643,-0.08572478217628383,-0.061846176554116464,1.0,0.057184647750068485,-0.009707030758363091,-0.07307202748778112,-0.012219890317128843,0.04419518470957371,0.05090248896645695,0.022372973579000078,0.042669659238379835,-0.0922325614800197,-0.12990706088991416,-0.08389426346863173,0.0713248434821539,-0.08338139223796238,0.09986292840029436,-0.0158453018997588,0.05567207917665326,0.1615676980618352,-0.11424322212873542,0.03357039284831085,-0.0292642204867545,0.9754498082989435,-0.20499713797543778,0.02228044980546564,0.003748856646276095
0.24108439405479706,0.1896060045663439,-0.15027413961735597,-0.06615503226053741,-0.07952472416794477,0.05557806989837481,-0.09898766785223855,-0.1465046945363372,0.028556143432798033,0.00436406610278212,0.057184647750068485,1.0,-0.015076069051168118,-0.0994045405836937,0.08088522970937695,0.0018809546715017398,-0.02890706828822284,0.06658936349519932,0.006475126639970856,0.0023386531496297795,-0.0808928731053278,0.1841595923344447,-0.1627974468871806,0.039172840165584075,-0.077741853967545,-0.016179557839457088,0.0588642897910264,0.07112163190766425,-0.0657552905405507,-0.08399423339371422,-0.5925168221006786,0.06369350539259432,-0.04655374432540219,0.5879041507799625,0.055902669976257605
0.012985831725807839,0.04371241974432735,0.0008926679966068356,-0.00929333192074757,-0.007194152563153103,0.023483398776444588,-0.04280169155232852,-0.08285282003934533,0.16304374685289022,-0.05019563574752411,-0.009707030758363091,-0.015076069051168118,1.0,0.2739530356016261,-0.0019862140284662966,0.0030645038821049517,0.035174593818650166,0.38392699643597233,0.0029908001554373787,0.11351724989710563,-0.014406983057727153,0.02752846893968266,-0.023125200312906456,-0.03562162632111782,0.026398565386562378,-0.191638239851532,0.0246592155366586,-0.05671987777374645,-0.011158352935894485,8.105201043737789e-05,0.0023435690232203182,0.01426470794728507,-0.021810866704871926,0.03982182011632904,-0.058694702713552226
-0.07429221240027988,-0.002907665205922315,-0.14676999299960145,-0.014502522222270614,-0.024944833833096064,-0.04655508983239959,-0.02702034002345749,-0.2985211211883474,0.15060810865103208,-0.456954051012208,-0.07307202748778112,-0.0994045405836937,0.2739530356016261,1.0,0.0019521130087480343,0.0004312735769360819,-0.005799528170350705,0.09758719494606384,0.0002337306608882595,0.04964170375997324,-0.010640665796917366,-0.03260227801860748,0.01736763508313769,0.009601856267706137,0.008708843089554124,-0.7196030237640185,0.23112705849128384,-0.036596891625072965,-0.024331881984536185,-0.0019003220568030454,-0.0026873285999090214,-0.0014542759857525853,-0.019868107945685696,-0.01193268597880793,-0.08180019680997092
0.06297166507052569,0.03259614947345668,-0.1172678654959667,-0.006894813973862785,-0.002523653228443752,1.6891394770456587e-05,-0.0026058912651577564,-0.07198263382339593,0.03051748108378606,0.022246867976733076,-0.012219890317128843,0.08088522970937695,-0.0019862140284662966,0.0019521130087480343,1.0,0.006119813028369708,-0.001093363194941201,-0.004724248908257322,0.005664826732839842,0.025622031379396695,-0.006961626642640731,-0.0005526511243493499,-0.00023546444065884303,0.0015248920911258906,-0.0006495210017951434,0.005944793256901405,0.0147434052264338,0.06393722660886363,-0.008642718628027788,-0.777117707101455,-0.09581454383450254,-0.0046199223110392675,-0.11194985233490681,0.4206804833636823,0.0003507062674674877
-0.021462793496898353,-0.015124002772602467,-0.004311755858414027,0.005868453124381698,-0.006406981733296862,-0.000498018044051487,0.010459674313068056,-0.010883551207887105,0.010936453492710338,0.0031426391729508754,0.04419518470957371,0.0018809546715017398,0.0030645038821049517,0.0004312735769360819,0.006119813028369708,1.0,0.0009683728851365188,0.0027431486345441992,0.7874422546235588,0.010056603696754504,0.011644025873968436,-0.0048951119175682295,-0.00032579004459160977,0.004618171722623988,0.0010124053830745197,-0.004252188267609321,0.0361549713546873,0.02745194732321233,0.00495434469320929,0.0002792799876772074,-0.008424224163844592,0.04206283092052622,-0.0008956074195876967,0.0011164788926421201,-0.0005856523072315747
0.27147533879192703,0.23661444324572325,-0.02152004266833951,-0.0019312052943158313,-0.004323548469279695,0.22710306243488904,-0.034157650375521424,0.024592055086324227,-0.08173490595387714,-0.0473003131479402,0.05090248896645695,-0.02890706828822284,0.035174593818650166,-0.005799528170350705,-0.001093363194941201,0.0009683728851365188,1.0,-0.08304672028848983,0.00029760297075174207,-0.07120489898011746,-0.017907407856729132,0.045396666811434096,-0.23772221417254077,-0.4435820005678034,0.5904580518264563,0.00031034469050070354,-0.0726601296156691,-0.018914770759957372,-0.0021659524239016105,0.001430992097884537,0.00010809948647454387,0.051120017787502664,-0.02303984478360962,-0.039453961753868644,0.28855152996912176
-0.009219008037263138,-0.02151971336171363,-0.10038409093410627,-0.015682430334789978,-0.02413475332986864,-0.23256056326551214,-0.003113634961482821,-0.33608666981884544,-0.04736638552104589,-0.33546523217967866,0.022372973579000078,0.06658936349519932,0.38392699643597233,0.09758719494606384,-0.004724248908257322,0.0027431486345441992,-0.08304672028848983,1.0,0.003545028264834974,-0.09974047512656768,-0.009426722178108414,-0.020854739109136503,0.004308046365402959,0.05339251440598292,-0.03274584339269492,-0.40690672955522894,0.30685412226820136,0.10770974608278377,-0.015045606788424214,0.000542226023774962,0.0051715811761042126,0.02254923276651404,-0.10994560694888943,0.0890621657148183,-0.2937669193216535
-0.013362277471170693,-0.011559899197448998,-0.013812289129167488,0.0060938257468445825,-0.003257457723509134,-0.001673775065264931,0.005863336317447954,-0.008643263677771993,-0.004773542913093266,-0.007602878843727658,0.042669659238379835,0.006475126639970856,0.0029908001554373787,0.0002337306608882595,0.005664826732839842,0.7874422546235588,0.00029760297075174207,0.003545028264834974,1.0,-0.0036857552931144175,0.01076450052119145,-0.004754678529882054,-0.0002129799211469059,0.002624272745891621,0.002644318561725,-0.006378368725641486,0.008236609429369822,0.02752485943902521,0.00510038648923721,0.0012187398887169637,-0.00913773834785256,0.04512409557947807,-0.012868269542468001,0.006434163305770799,-0.002351617178398452
-0.166282561564511,-0.11317337467245212,0.0433897125173027,0.06787007998239648,0.08236215078825719,-0.03999996880994025,0.06274286590852182,-0.044417996250060314,0.9138450954311981,0.6620917816706634,-0.0922325614800197,0.0023386531496297795,0.11351724989710563,0.04964170375997324,0.025622031379396695,0.010056603696754504,-0.07120489898011746,-0.09974047512656768,-0.0036857552931144175,1.0,0.06256825262203937,-0.15226563868793094,0.08095137494071512,0.10012644158849084,-0.011335475033219319,0.17261176568703482,0.19208510904100157,-0.013005383540017046,0.0694004827905867,-0.031483894916597026,-0.06347617940430267,-0.08096518965696467,0.04864825283591719,-0.033525219122423774,-0.0889647071486755
-0.04378366342997319,-0.005508410560809751,0.18734957964326968,0.7924850955936935,0.5202359587535637,-0.008978640477158682,0.7115596440500195,-0.007427248177488745,0.05675163079334033,0.049181231189911044,-0.12990706088991416,-0.0808928731053278,-0.014406983057727153,-0.010640665796917366,-0.006961626642640731,0.011644025873968436,-0.017907407856729132,-0.009426722178108414,0.01076450052119145,0.06256825262203937,1.0,-0.0403628964270094,0.02960687504025316,0.02755905738410289,-0.011469399411176036,0.021375922550002893,-0.003230466670529703,0.03952630727467283,0.7779580857861016,0.006483307729439633,0.0024753114133007972,-0.11365983197631438,0.13830242586448485,-0.08220280268833469,-0.028720386431570325
0.6229199597566848,0.5477029983695838,0.10929858951518404,-0.01827143221709716,-0.0022268711466032786,0.22558588601696236,-0.04561311513624699,-0.08395330908313539,-0.20072394722719217,-0.14268468999433545,-0.08389426346863173,0.1841595923344447,0.02752846893968266,-0.03260227801860748,-0.0005526511243493499,-0.0048951119175682295,0.045396666811434096,-0.020854739109136503,-0.004754678529882054,-0.15226563868793094,-0.0403628964270094,1.0,-0.33677698273385165,-0.35143194739754263,-0.3938858252373961,-0.03428997971882759,-0.018420610034444874,0.060816462229293766,-0.016505467255393372,2.5695704804847335e-05,0.0016132545273845106,-0.0856246671424072,0.11928566559581548,0.24613891000826169,0.27895745844560493
-0.6311612366477334,-0.5165442193727772,-0.011017449283401317,-0.0015862529145215317,-0.025582090429966953,-0.23459357127259559,0.044633840969357415,0.12617555244535988,0.11331195997945387,0.08712290895096574,0.0713248434821539,-0.1627974468871806,-0.023125200312906456,0.01736763508313769,-0.00023546444065884303,-0.00032579004459160977,-0.23772221417254077,0.004308046365402959,-0.0002129799211469059,0.08095137494071512,0.02960687504025316,-0.33677698273385165,1.0,-0.27721361602772604,-0.3107017296654816,0.028046051561853396,-0.016977356944978126,-0.1545068970915331,-0.003202165339394177,0.000905462760439105,-0.0014458303977738062,0.07257848836152227,-0.012301881344741349,-0.21770996490734612,-0.29466146755986217
-0.1594661567914839,-0.17056741281559085,-0.011785151328434794,0.025193758776521993,0.032835995509462826,-0.24513230016071536,0.03212386588070207,-0.07234170208391011,0.11452651759756807,0.06471314642342492,-0.08338139223796238,0.039172840165584075,-0.03562162632111782,0.009601856267706137,0.0015248920911258906,0.004618171722623988,-0.4435820005678034,0.05339251440598292,0.002624272745891621,0.10012644158849084,0.02755905738410289,-0.35143194739754263,-0.27721361602772604,1.0,-0.32422202084521623,-0.0025013824558284934,0.08780403776619845,0.0931693597798458,0.024606350197104474,-0.001746344013383247,-0.0002820887704421091,-0.08426414363820878,-0.013486108160899629,0.05347787462960473,-0.3085453133016909
0.08665418391605204,0.0694600850988632,-0.09192801341389477,-0.0033866880398027615,-0.005112649471762829,0.21372546985713042,-0.02417933152804972,0.03898855315105707,-0.004541573098670136,0.0064704715882956945,0.09986292840029436,-0.077741853967545,0.026398565386562378,0.008708843089554124,-0.0006495210017951434,0.0010124053830745197,0.5904580518264563,-0.03274584339269492,0.002644318561725,-0.011335475033219319,-0.011469399411176036,-0.3938858252373961,-0.3107017296654816,-0.32422202084521623,1.0,0.012040968533159635,-0.048129573500279604,-0.008583733241352507,-0.003173067839476517,0.000787109336972321,-7.294832793152775e-05,0.10133324519557824,-0.09948323548062797,-0.10485103595923602,0.27360659087717304
-0.0004749189434937146,-0.04647161123370935,0.0737051357171347,0.027092761863924175,0.04279458196863513,0.06537539697463113,0.02663167682574109,0.5516030045109694,0.1012614131344433,0.8156200823852159,-0.0158453018997588,-0.016179557839457088,-0.191638239851532,-0.7196030237640185,0.005944793256901405,-0.004252188267609321,0.00031034469050070354,-0.40690672955522894,-0.006378368725641486,0.17261176568703482,0.021375922550002893,-0.03428997971882759,0.028046051561853396,-0.0025013824558284934,0.012040968533159635,1.0,-0.3750751826885255,-0.14750378522962715,0.0318715500640292,-0.006323017053968891,-0.026666540982834372,-0.07594020157040299,0.007332788458634898,-0.04967968062426011,0.09966801663608559
-0.14563012144387363,-0.10185585521730264,0.0786688978927089,-0.0073230327348378175,-0.011228317774077227,-0.1025296132738046,0.010846453030663913,-0.38867270097284484,0.22518649257190224,-0.15286683862384257,0.05567207917665326,0.0588642897910264,0.0246592155366586,0.23112705849128384,0.0147434052264338,0.0361549713546873,-0.0726601296156691,0.30685412226820136,0.008236609429369822,0.19208510904100157,-0.003230466670529703,-0.018420610034444874,-0.016977356944978126,0.08780403776619845,-0.048129573500279604,-0.3750751826885255,1.0,0.19586531642260463,-0.0041651056374533806,-0.018452042977919213,-0.024676997413943656,0.0201608705814028,0.1094187731180513,0.03588630546560195,-0.12347277516151178
0.08403698863558423,0.08469026483726985,0.23294125648851233,0.03902808003904554,0.0640013282484285,0.009460339866008333,0.052977405984750855,-0.5331909460280334,-0.03371871481678444,-0.13123039174391332,0.1615676980618352,0.07112163190766425,-0.05671987777374645,-0.036596891625072965,0.06393722660886363,0.02745194732321233,-0.018914770759957372,0.10770974608278377,0.02752485943902521,-0.013005383540017046,0.03952630727467283,0.060816462229293766,-0.1545068970915331,0.0931693597798458,-0.008583733241352507,-0.14750378522962715,0.19586531642260463,1.0,0.04599901278211954,-0.07800543969404662,-0.03677497471947795,0.19202100777972206,0.21794130577669468,0.11880348939561322,0.03191942652880952
-0.010848327043416888,0.018498604345691914,0.1762940227227773,0.9905213013128662,0.5813841502071251,0.003509565183760055,0.553489024042009,-0.009199302658794435,0.060665346400318856,0.059399702152677855,-0.11424322212873542,-0.0657552905405507,-0.011158352935894485,-0.024331881984536185,-0.008642718628027788,0.00495434469320929,-0.0021659524239016105,-0.015045606788424214,0.00510038648923721,0.0694004827905867,0.7779580857861016,-0.016505467255393372,-0.003202165339394177,0.024606350197104474,-0.003173067839476517,0.0318715500640292,-0.0041651056374533806,0.04599901278211954,1.0,0.009673823578572804,-0.000546775048169631,-0.0992560155021732,0.12703008985823305,-0.06552232533437949,-0.011044034143161035
-0.0861209606478917,-0.044670783982816105,0.15805273457831198,0.007485977056929494,0.0014572854181553957,0.00019543702422740425,0.00424542566791193,0.08909915451782688,-0.03743159895395418,-0.02655417429148904,0.03357039284831085,-0.08399423339371422,8.105201043737789e-05,-0.0019003220568030454,-0.777117707101455,0.0002792799876772074,0.001430992097884537,0.000542226023774962,0.0012187398887169637,-0.031483894916597026,0.006483307729439633,2.5695704804847335e-05,0.000905462760439105,-0.001746344013383247,0.000787109336972321,-0.006323017053968891,-0.018452042977919213,-0.07800543969404662,0.009673823578572804,1.0,-0.0011476589331782792,0.002541872268892321,0.16035913761368098,-0.5728100390752326,2.7166534301619804e-05
-0.03504711600909089,-0.014753553561367727,0.08085704701126598,-0.00045504684160010327,0.002689332593056351,0.000980867677571635,0.0060328854021314835,0.05707935091924084,-0.09483234361435958,-0.07533166960507304,-0.0292642204867545,-0.5925168221006786,0.0023435690232203182,-0.0026873285999090214,-0.09581454383450254,-0.008424224163844592,0.00010809948647454387,0.0051715811761042126,-0.00913773834785256,-0.06347617940430267,0.0024753114133007972,0.0016132545273845106,-0.0014458303977738062,-0.0002820887704421091,-7.294832793152775e-05,-0.026666540982834372,-0.024676997413943656,-0.03677497471947795,-0.000546775048169631,-0.0011476589331782792,1.0,-0.040071018317782606,-0.05645458761494627,-0.40295935430661234,0.00014015245383822454
-0.22944528373348028,-0.1984398392419755,-0.20156639077487085,-0.09800132446770131,-0.13634164940139581,-0.0010799115055385843,-0.14473149677121333,-0.09232694619502173,-0.06453804470452165,-0.09499999088591064,0.9754498082989435,0.06369350539259432,0.01426470794728507,-0.0014542759857525853,-0.0046199223110392675,0.04206283092052622,0.051120017787502664,0.02254923276651404,0.04512409557947807,-0.08096518965696467,-0.11365983197631438,-0.0856246671424072,0.07257848836152227,-0.08426414363820878,0.10133324519557824,-0.07594020157040299,0.0201608705814028,0.19202100777972206,-0.0992560155021732,0.002541872268892321,-0.040071018317782606,1.0,-0.21513247344865455,0.062297137311367025,0.00254822405236969
0.03800811293142272,0.15894825404624477,0.8703703699854686,0.11683247841431851,0.1676408898145855,0.07652299062662908,0.17514106305371574,-0.14631496921602027,0.0266209132868958,0.0210310487601168,-0.20499713797543778,-0.04655374432540219,-0.021810866704871926,-0.019868107945685696,-0.11194985233490681,-0.0008956074195876967,-0.02303984478360962,-0.10994560694888943,-0.012868269542468001,0.04864825283591719,0.13830242586448485,0.11928566559581548,-0.012301881344741349,-0.013486108160899629,-0.09948323548062797,0.007332788458634898,0.1094187731180513,0.21794130577669468,0.12703008985823305,0.16035913761368098,-0.05645458761494627,-0.21513247344865455,1.0,-0.20149582935853622,0.0931421952491407
0.3405126788241482,0.24074854094853404,-0.2588919364968721,-0.06302382352005137,-0.0760929727205157,0.05942049264991705,-0.10584152822096829,-0.17163390085258667,-0.01942192485331125,-0.048889391834990296,0.02228044980546564,0.5879041507799625,0.03982182011632904,-0.01193268597880793,0.4206804833636823,0.0011164788926421201,-0.039453961753868644,0.0890621657148183,0.006434163305770799,-0.033525219122423774,-0.08220280268833469,0.24613891000826169,-0.21770996490734612,0.05347787462960473,-0.10485103595923602,-0.04967968062426011,0.03588630546560195,0.11880348939561322,-0.06552232533437949,-0.5728100390752326,-0.40295935430661234,0.062297137311367025,-0.20149582935853622,1.0,0.07453658440284323
0.469527990602958,0.41422581087536486,0.0850685591516994,-0.012714379490913611,0.001611385694042016,0.795121577392267,-0.042170560099312755,0.0490859484409578,-0.13397849320200414,-0.0024971867584161066,0.003748856646276095,0.055902669976257605,-0.058694702713552226,-0.08180019680997092,0.0003507062674674877,-0.0005856523072315747,0.28855152996912176,-0.2937669193216535,-0.002351617178398452,-0.0889647071486755,-0.028720386431570325,0.27895745844560493,-0.29466146755986217,-0.3085453133016909,0.27360659087717304,0.09966801663608559,-0.12347277516151178,0.03191942652880952,-0.011044034143161035,2.7166534301619804e-05,0.00014015245383822454,0.00254822405236969,0.0931421952491407,0.07453658440284323,1.0
